ID,Locality,Postal Code,Build Year,Facades,Habitable Surface,Type,Subtype,Price,Sale Type,Bedroom Count,Bathroom Count,Toilet Count,Room Count,Kitchen,Kitchen Type,Furnished,Openfire,Terrace,Terrace Surface,Garden Exists,State of Building,EPC,Consumption Per m2,Cadastral Income,Has starting Price,Transaction Subtype
11155049,Grimbergen,1853,1972.0,4.0,100.0,APARTMENT,APARTMENT,250000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,INSTALLED,False,False,True,16.0,False,GOOD,B,171.0,1217,False,BUY_REGULAR
11124683,MONS,7000,2025.0,4.0,98.0,APARTMENT,APARTMENT,255000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,INSTALLED,False,False,True,7.0,False,,B,90.0,1,,BUY_REGULAR
11124692,MONS,7000,2025.0,4.0,97.0,APARTMENT,APARTMENT,258000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,INSTALLED,False,False,True,7.0,False,,B,90.0,1,,BUY_REGULAR
11124682,MONS,7000,2025.0,4.0,96.0,APARTMENT,APARTMENT,266000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,INSTALLED,False,False,True,6.0,False,,B,90.0,1,,BUY_REGULAR
11124688,MONS,7000,2025.0,4.0,98.0,APARTMENT,APARTMENT,268000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,INSTALLED,False,False,True,9.0,True,,B,90.0,1,,BUY_REGULAR
11124684,MONS,7000,2025.0,4.0,95.0,APARTMENT,APARTMENT,269000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,INSTALLED,False,False,True,5.0,False,,B,90.0,1,,BUY_REGULAR
11124691,MONS,7000,2025.0,4.0,96.0,APARTMENT,APARTMENT,269000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,INSTALLED,False,False,True,5.0,False,,B,90.0,1,,BUY_REGULAR
11124693,MONS,7000,2025.0,4.0,96.0,APARTMENT,APARTMENT,269000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,INSTALLED,False,False,True,5.0,False,,B,90.0,1,,BUY_REGULAR
11124690,MONS,7000,2025.0,4.0,108.0,APARTMENT,APARTMENT,292000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,INSTALLED,False,False,True,8.0,False,,B,90.0,1,,BUY_REGULAR
11124686,MONS,7000,2025.0,4.0,107.0,APARTMENT,APARTMENT,296000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,INSTALLED,False,False,True,8.0,False,,B,90.0,1,,BUY_REGULAR
11124689,MONS,7000,2025.0,4.0,107.0,APARTMENT,APARTMENT,296000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,INSTALLED,False,False,True,10.0,False,,B,90.0,1,,BUY_REGULAR
11124685,MONS,7000,2025.0,4.0,107.0,APARTMENT,APARTMENT,299000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,INSTALLED,False,False,True,8.0,False,,B,90.0,1,,BUY_REGULAR
10947090,SAINT-SYMPHORIEN,7030,2025.0,4.0,98.0,APARTMENT,APARTMENT,255000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,INSTALLED,False,False,True,7.0,False,,B,90.0,1,,BUY_REGULAR
10947088,SAINT-SYMPHORIEN,7030,2025.0,4.0,98.0,APARTMENT,APARTMENT,268000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,INSTALLED,False,False,True,9.0,True,,B,90.0,1,,BUY_REGULAR
10947091,SAINT-SYMPHORIEN,7030,2025.0,4.0,95.0,APARTMENT,APARTMENT,269000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,INSTALLED,False,False,True,5.0,False,,B,90.0,1,,BUY_REGULAR
10947092,SAINT-SYMPHORIEN,7030,2025.0,4.0,107.0,APARTMENT,APARTMENT,296000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,INSTALLED,False,False,True,8.0,False,,B,90.0,1,,BUY_REGULAR
10947089,SAINT-SYMPHORIEN,7030,2025.0,4.0,107.0,APARTMENT,APARTMENT,296000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,INSTALLED,False,False,True,10.0,False,,B,90.0,1,,BUY_REGULAR
11140881,Gavere,9890,2021.0,4.0,76.0,APARTMENT,APARTMENT,269700,NORMAL_SALE,1.0,1.0,1.0,3.0,True,HYPER_EQUIPPED,False,False,True,11.0,False,AS_NEW,A,1.0,1,False,BUY_REGULAR
11140880,Gavere,9890,2021.0,4.0,76.0,APARTMENT,APARTMENT,275450,NORMAL_SALE,1.0,1.0,1.0,3.0,True,HYPER_EQUIPPED,False,False,True,11.0,False,AS_NEW,A,1.0,1,False,BUY_REGULAR
10814580,Beveren-Leie,8791,,4.0,126.0,HOUSE,HOUSE,290500,NORMAL_SALE,3.0,1.0,2.0,6.0,False,,False,False,False,,False,AS_NEW,,,0,False,BUY_REGULAR
10621441,Beveren-Leie,8791,,4.0,126.0,HOUSE,HOUSE,293500,NORMAL_SALE,3.0,1.0,2.0,6.0,False,,False,False,False,,False,AS_NEW,,,0,False,BUY_REGULAR
10621442,Beveren-Leie,8791,,4.0,126.0,HOUSE,HOUSE,293500,NORMAL_SALE,3.0,1.0,2.0,6.0,False,,False,False,False,,False,AS_NEW,,,0,False,BUY_REGULAR
10621449,Beveren-Leie,8791,,4.0,126.0,HOUSE,HOUSE,295500,NORMAL_SALE,3.0,1.0,2.0,6.0,False,,False,False,False,,False,AS_NEW,,,0,False,BUY_REGULAR
10621437,Beveren-Leie,8791,,4.0,126.0,HOUSE,HOUSE,295500,NORMAL_SALE,3.0,1.0,2.0,6.0,False,,False,False,False,,False,AS_NEW,,,0,False,BUY_REGULAR
10621448,Beveren-Leie,8791,,4.0,126.0,HOUSE,HOUSE,296500,NORMAL_SALE,3.0,1.0,2.0,6.0,False,,False,False,False,,False,AS_NEW,,,0,False,BUY_REGULAR
10621438,Beveren-Leie,8791,,4.0,126.0,HOUSE,HOUSE,297500,NORMAL_SALE,3.0,1.0,2.0,6.0,False,,False,False,False,,False,AS_NEW,,,0,False,BUY_REGULAR
10621445,Beveren-Leie,8791,,4.0,126.0,HOUSE,HOUSE,298500,NORMAL_SALE,3.0,1.0,2.0,6.0,False,,False,False,False,,False,AS_NEW,,,0,False,BUY_REGULAR
10840297,Beveren-Leie,8791,,4.0,126.0,HOUSE,HOUSE,302000,NORMAL_SALE,3.0,1.0,2.0,6.0,False,,False,False,False,,False,AS_NEW,,,0,False,BUY_REGULAR
10621450,Beveren-Leie,8791,,4.0,126.0,HOUSE,HOUSE,314000,NORMAL_SALE,3.0,1.0,2.0,6.0,False,,False,False,False,,False,AS_NEW,,,0,False,BUY_REGULAR
10168073,Beveren-Leie,8791,,3.0,126.0,HOUSE,HOUSE,319000,NORMAL_SALE,3.0,1.0,2.0,6.0,False,,False,False,False,,False,AS_NEW,,,0,False,BUY_REGULAR
10621443,Beveren-Leie,8791,,4.0,126.0,HOUSE,HOUSE,327000,NORMAL_SALE,3.0,1.0,2.0,6.0,False,,False,False,False,,False,AS_NEW,,,0,False,BUY_REGULAR
10621447,Beveren-Leie,8791,,4.0,126.0,HOUSE,HOUSE,331000,NORMAL_SALE,3.0,1.0,2.0,6.0,False,,False,False,False,,False,AS_NEW,,,0,False,BUY_REGULAR
10621446,Beveren-Leie,8791,,4.0,126.0,HOUSE,HOUSE,332000,NORMAL_SALE,3.0,1.0,2.0,6.0,False,,False,False,False,,False,AS_NEW,,,0,False,BUY_REGULAR
10621440,Beveren-Leie,8791,,4.0,126.0,HOUSE,HOUSE,333000,NORMAL_SALE,3.0,1.0,2.0,6.0,False,,False,False,False,,False,AS_NEW,,,0,False,BUY_REGULAR
10621439,Beveren-Leie,8791,,4.0,126.0,HOUSE,HOUSE,334000,NORMAL_SALE,3.0,1.0,2.0,6.0,False,,False,False,False,,False,AS_NEW,,,0,False,BUY_REGULAR
10621444,Beveren-Leie,8791,,4.0,126.0,HOUSE,HOUSE,335000,NORMAL_SALE,3.0,1.0,2.0,6.0,False,,False,False,False,,False,AS_NEW,,,0,False,BUY_REGULAR
10621436,Beveren-Leie,8791,,4.0,139.0,HOUSE,HOUSE,335500,NORMAL_SALE,3.0,1.0,2.0,6.0,False,,False,False,False,,False,AS_NEW,,,0,False,BUY_REGULAR
10168076,Beveren-Leie,8791,,3.0,136.0,HOUSE,HOUSE,349000,NORMAL_SALE,3.0,1.0,2.0,6.0,False,,False,False,False,,False,AS_NEW,,,0,False,BUY_REGULAR
10168069,Beveren-Leie,8791,,3.0,136.0,HOUSE,HOUSE,349500,NORMAL_SALE,3.0,1.0,2.0,6.0,False,,False,False,False,,False,AS_NEW,,,0,False,BUY_REGULAR
10168079,Beveren-Leie,8791,,3.0,217.0,HOUSE,HOUSE,386000,NORMAL_SALE,3.0,1.0,2.0,6.0,False,,False,False,False,,False,AS_NEW,,,0,False,BUY_REGULAR
10168087,Beveren-Leie,8791,,3.0,184.0,HOUSE,HOUSE,401000,NORMAL_SALE,3.0,1.0,2.0,6.0,False,,False,False,False,,False,AS_NEW,,,0,False,BUY_REGULAR
10168077,Beveren-Leie,8791,,3.0,217.0,HOUSE,HOUSE,402000,NORMAL_SALE,3.0,1.0,2.0,6.0,False,,False,False,False,,False,AS_NEW,,,0,False,BUY_REGULAR
10168085,Beveren-Leie,8791,,3.0,201.0,HOUSE,HOUSE,410000,NORMAL_SALE,3.0,1.0,2.0,6.0,False,,False,False,False,,False,AS_NEW,,,0,False,BUY_REGULAR
10168080,Beveren-Leie,8791,,4.0,217.0,HOUSE,HOUSE,464000,NORMAL_SALE,3.0,1.0,2.0,6.0,False,,False,False,False,,False,AS_NEW,,,0,False,BUY_REGULAR
11158435,Gent,9000,2023.0,,78.0,APARTMENT,APARTMENT,312000,NORMAL_SALE,1.0,,,1.0,True,INSTALLED,False,False,True,10.0,False,,,,0,False,BUY_REGULAR
11158438,Gent,9000,2023.0,,93.0,APARTMENT,APARTMENT,370000,NORMAL_SALE,2.0,,,2.0,True,INSTALLED,False,False,True,10.0,False,,,,0,False,BUY_REGULAR
11158427,Gent,9000,2023.0,,138.0,APARTMENT,APARTMENT,685000,NORMAL_SALE,3.0,,,3.0,True,INSTALLED,False,False,True,147.0,False,,,,0,False,BUY_REGULAR
11155402,Zwijnaarde,9052,2023.0,,78.0,APARTMENT,APARTMENT,312000,NORMAL_SALE,1.0,,,1.0,True,INSTALLED,False,False,True,10.0,False,,,,0,False,BUY_REGULAR
11155405,Zwijnaarde,9052,2023.0,,93.0,APARTMENT,APARTMENT,370000,NORMAL_SALE,2.0,,,2.0,True,INSTALLED,False,False,True,10.0,False,,,,0,False,BUY_REGULAR
11155407,Zwijnaarde,9052,2023.0,,138.0,APARTMENT,APARTMENT,685000,NORMAL_SALE,3.0,,,3.0,True,INSTALLED,False,False,True,147.0,False,,,,0,False,BUY_REGULAR
11153848,Uccle,1180,1974.0,1.0,48.0,APARTMENT,APARTMENT,340000,NORMAL_SALE,1.0,,1.0,2.0,True,USA_HYPER_EQUIPPED,True,False,False,,False,AS_NEW,C,128.0,1256,False,BUY_REGULAR
11159467,FLÉMALLE-HAUTE,4400,,2.0,110.0,HOUSE,HOUSE,169000,NORMAL_SALE,3.0,1.0,1.0,5.0,True,SEMI_EQUIPPED,False,True,True,25.0,True,TO_RENOVATE,F,438.0,505,False,BUY_REGULAR
11159466,Mouscron,7700,,4.0,82.0,APARTMENT,APARTMENT,129000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,INSTALLED,False,False,True,6.0,False,GOOD,B,157.0,0,False,BUY_REGULAR
11159465,Lebbeke,9280,2023.0,2.0,164.0,HOUSE,HOUSE,397000,NORMAL_SALE,2.0,1.0,2.0,5.0,True,HYPER_EQUIPPED,False,False,True,11.0,False,AS_NEW,A,3.0,0,False,BUY_REGULAR
11159464,Schilde,2970,1999.0,2.0,106.0,APARTMENT,APARTMENT,349500,NORMAL_SALE,2.0,1.0,2.0,5.0,True,HYPER_EQUIPPED,False,False,True,,False,GOOD,B,191.0,0,False,BUY_REGULAR
11159463,Soignies,7060,,2.0,150.0,HOUSE,HOUSE,140000,NORMAL_SALE,4.0,,1.0,5.0,True,SEMI_EQUIPPED,False,True,False,,False,GOOD,D,,371,True,BUY_REGULAR
11159460,Maldegem,9990,2009.0,3.0,203.0,HOUSE,HOUSE,385000,NORMAL_SALE,3.0,1.0,2.0,6.0,False,,False,False,True,,False,GOOD,B,145.0,799,False,BUY_REGULAR
11159457,Wevelgem,8560,1918.0,2.0,,HOUSE,HOUSE,199000,NORMAL_SALE,2.0,1.0,1.0,4.0,False,,False,False,True,,False,TO_BE_DONE_UP,F,574.0,990,False,BUY_REGULAR
11159454,Kortrijk,8500,,2.0,167.0,HOUSE,HOUSE,219000,NORMAL_SALE,3.0,1.0,1.0,5.0,False,,False,False,False,,False,,E,477.0,322,False,BUY_REGULAR
11159453,Kanegem,8700,2002.0,2.0,144.0,HOUSE,HOUSE,298000,NORMAL_SALE,2.0,1.0,2.0,5.0,False,,False,False,False,,True,GOOD,B,169.0,465,False,BUY_REGULAR
11159452,Beernem,8730,1958.0,2.0,245.0,HOUSE,HOUSE,385000,NORMAL_SALE,4.0,1.0,2.0,7.0,False,,False,False,False,,False,GOOD,D,,0,False,BUY_REGULAR
11159451,Beringen,3580,2008.0,,118.0,APARTMENT,APARTMENT,319000,NORMAL_SALE,2.0,1.0,2.0,5.0,False,,False,False,True,25.0,False,GOOD,B,195.0,945,False,BUY_REGULAR
11159450,Harelbeke,8530,1970.0,2.0,113.0,APARTMENT,APARTMENT,175000,NORMAL_SALE,3.0,1.0,1.0,5.0,False,,False,False,False,,True,GOOD,B,189.0,1098,False,BUY_REGULAR
11159448,Somme-Leuze,5377,,,160.0,HOUSE,HOUSE,225000,NORMAL_SALE,4.0,1.0,2.0,7.0,False,,False,True,False,,True,TO_RESTORE,G,524.0,406,,BUY_REGULAR
11159445,Blegny,4671,,3.0,,APARTMENT,APARTMENT,249900,NORMAL_SALE,2.0,,1.0,3.0,True,INSTALLED,False,False,True,1.0,False,AS_NEW,,,0,False,BUY_REGULAR
11159438,Denderhoutem,9450,1996.0,2.0,286.0,HOUSE,HOUSE,698000,NORMAL_SALE,5.0,1.0,2.0,8.0,False,,False,False,True,,False,GOOD,A,97.0,862,False,BUY_REGULAR
11159434,Tournai,7500,1930.0,,79.0,HOUSE,MIXED_USE_BUILDING,245000,NORMAL_SALE,2.0,1.0,,3.0,True,HYPER_EQUIPPED,False,False,False,,False,GOOD,E,384.0,1613,False,BUY_REGULAR
11159430,VICHTE,8570,2024.0,,94.0,APARTMENT,APARTMENT,247220,NORMAL_SALE,1.0,1.0,1.0,3.0,True,INSTALLED,False,True,True,17.0,False,,,,0,False,BUY_REGULAR
11159444,VICHTE,8570,2024.0,,112.0,APARTMENT,APARTMENT,282660,NORMAL_SALE,2.0,1.0,1.0,4.0,True,INSTALLED,False,True,True,26.0,False,,,,0,False,BUY_REGULAR
11159443,VICHTE,8570,,,100.0,APARTMENT,APARTMENT,317130,NORMAL_SALE,2.0,1.0,1.0,4.0,False,,False,True,True,16.0,False,,,,0,False,BUY_REGULAR
11159435,VICHTE,8570,2024.0,,120.0,APARTMENT,APARTMENT,322350,NORMAL_SALE,2.0,1.0,1.0,4.0,True,INSTALLED,False,True,True,19.0,False,,,,0,False,BUY_REGULAR
11159441,VICHTE,8570,2024.0,,120.0,APARTMENT,APARTMENT,324970,NORMAL_SALE,2.0,1.0,1.0,4.0,True,INSTALLED,False,True,True,17.0,False,,,,0,False,BUY_REGULAR
11159436,VICHTE,8570,2024.0,,128.0,APARTMENT,APARTMENT,355335,NORMAL_SALE,2.0,1.0,1.0,4.0,True,INSTALLED,False,True,True,28.0,False,,,,0,False,BUY_REGULAR
11159432,VICHTE,8570,2024.0,,161.0,APARTMENT,APARTMENT,396140,NORMAL_SALE,2.0,1.0,1.0,4.0,True,INSTALLED,False,True,True,43.0,False,,,,0,False,BUY_REGULAR
11159433,VICHTE,8570,2024.0,,148.0,APARTMENT,APARTMENT,434384,NORMAL_SALE,3.0,1.0,1.0,5.0,True,INSTALLED,False,True,True,18.0,False,GOOD,,,0,False,BUY_REGULAR
11159437,VICHTE,8570,2024.0,,183.0,APARTMENT,APARTMENT,498038,NORMAL_SALE,2.0,1.0,2.0,5.0,True,INSTALLED,False,True,True,38.0,False,GOOD,,,0,False,BUY_REGULAR
11159428,Hastière,5544,,4.0,165.0,HOUSE,VILLA,275000,NORMAL_SALE,4.0,1.0,1.0,6.0,False,,False,True,True,80.0,True,GOOD,C,217.0,892,,BUY_REGULAR
11159427,Péruwelz,7600,,3.0,160.0,HOUSE,HOUSE,215000,NORMAL_SALE,3.0,1.0,1.0,5.0,True,INSTALLED,False,False,True,35.0,False,,E,393.0,470,,BUY_REGULAR
11159426,Molenbeek-Saint-Jean,1080,2024.0,2.0,121.0,APARTMENT,PENTHOUSE,480000,NORMAL_SALE,3.0,2.0,2.0,7.0,True,USA_HYPER_EQUIPPED,False,False,True,60.0,False,,,,0,False,BUY_REGULAR
11159424,Denderleeuw,9470,,3.0,93.0,HOUSE,HOUSE,380000,NORMAL_SALE,2.0,1.0,2.0,5.0,False,,False,True,True,,False,JUST_RENOVATED,D,315.0,0,,BUY_REGULAR
11159422,Lebbeke,9280,2023.0,2.0,169.0,HOUSE,HOUSE,390000,NORMAL_SALE,3.0,1.0,2.0,6.0,True,HYPER_EQUIPPED,False,False,True,22.0,False,AS_NEW,A,3.0,0,False,BUY_REGULAR
11159423,Lebbeke,9280,2023.0,2.0,164.0,HOUSE,HOUSE,397000,NORMAL_SALE,2.0,1.0,2.0,5.0,True,HYPER_EQUIPPED,False,False,True,11.0,False,AS_NEW,A,3.0,0,False,BUY_REGULAR
11159416,Hasselt,3510,2011.0,2.0,113.0,APARTMENT,DUPLEX,339000,NORMAL_SALE,2.0,1.0,2.0,5.0,False,,False,False,True,,False,GOOD,B,161.0,0,False,BUY_REGULAR
11159415,Schoten,2900,2008.0,4.0,570.0,HOUSE,VILLA,1845000,NORMAL_SALE,5.0,3.0,4.0,12.0,False,,False,False,False,,True,GOOD,B,111.0,0,False,BUY_REGULAR
11159410,Halle,1500,2008.0,2.0,140.0,HOUSE,HOUSE,575000,NORMAL_SALE,4.0,,,4.0,False,,False,False,True,,False,GOOD,A,94.0,1363,False,BUY_REGULAR
11159408,SOMME-LEUZE,5377,,4.0,62.0,HOUSE,BUNGALOW,115000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,SEMI_EQUIPPED,False,False,True,9.0,False,GOOD,G,1585.0,250,,BUY_REGULAR
11159407,DURBUY,6940,2009.0,4.0,265.0,HOUSE,VILLA,1100000,NORMAL_SALE,5.0,2.0,5.0,12.0,True,INSTALLED,True,True,True,36.0,True,AS_NEW,B,142.0,0,,BUY_REGULAR
11159406,ORTHO,6983,,3.0,100.0,HOUSE,COUNTRY_COTTAGE,175000,NORMAL_SALE,3.0,1.0,,4.0,True,NOT_INSTALLED,False,False,False,,False,,G,800.0,580,,BUY_REGULAR
11159405,SOY,6997,,2.0,164.0,HOUSE,HOUSE,255000,NORMAL_SALE,3.0,1.0,2.0,6.0,True,INSTALLED,False,False,True,,False,AS_NEW,E,410.0,710,,BUY_REGULAR
11159404,DURBUY,6940,2012.0,4.0,305.0,HOUSE,VILLA,1175000,NORMAL_SALE,7.0,1.0,7.0,15.0,True,INSTALLED,True,True,True,40.0,False,GOOD,B,100.0,0,,BUY_REGULAR
11144067,Uccle,1180,2022.0,4.0,179.0,APARTMENT,PENTHOUSE,1295000,NORMAL_SALE,3.0,3.0,3.0,9.0,True,HYPER_EQUIPPED,False,False,True,37.0,False,AS_NEW,,,0,False,BUY_REGULAR
11120444,Charleroi,6020,1875.0,3.0,123.0,HOUSE,HOUSE,99000,NORMAL_SALE,3.0,1.0,2.0,6.0,True,SEMI_EQUIPPED,False,False,True,15.0,False,TO_RENOVATE,E,395.0,585,True,BUY_REGULAR
11150716,Overijse,3090,1990.0,4.0,334.0,HOUSE,VILLA,849000,NORMAL_SALE,4.0,2.0,3.0,9.0,True,USA_INSTALLED,False,True,True,35.0,True,AS_NEW,C,210.0,0,False,BUY_REGULAR
11151111,Uccle,1180,1927.0,2.0,325.0,HOUSE,MANSION,1000000,NORMAL_SALE,6.0,3.0,3.0,12.0,True,INSTALLED,False,False,True,50.0,True,TO_BE_DONE_UP,E,245.0,0,True,BUY_REGULAR
11156775,Sainte-Ode,6680,1900.0,3.0,884.0,HOUSE,MIXED_USE_BUILDING,579000,NORMAL_SALE,9.0,9.0,12.0,30.0,True,HYPER_EQUIPPED,False,False,True,,True,GOOD,G,639.0,3131,False,BUY_REGULAR
11151820,Nieuwpoort,8620,2000.0,2.0,30.0,APARTMENT,FLAT_STUDIO,165000,NORMAL_SALE,0.0,1.0,1.0,2.0,True,INSTALLED,True,True,True,5.0,False,GOOD,B,167.0,515,False,BUY_REGULAR
11137657,Bruxelles,1000,2022.0,2.0,24.0,APARTMENT,KOT,216500,NORMAL_SALE,0.0,1.0,1.0,2.0,True,INSTALLED,True,False,False,,False,AS_NEW,B,50.0,0,False,BUY_REGULAR
11150560,Grimbergen,1853,1958.0,3.0,85.0,APARTMENT,APARTMENT,239000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,INSTALLED,False,False,True,28.0,False,GOOD,F,541.0,0,False,BUY_REGULAR
11150509,AALST,9300,1993.0,2.0,126.0,APARTMENT,APARTMENT,279000,NORMAL_SALE,2.0,,2.0,4.0,True,SEMI_EQUIPPED,False,False,True,,False,GOOD,B,178.0,0,,BUY_REGULAR
11150896,Ixelles,1050,1950.0,2.0,95.0,APARTMENT,APARTMENT,330000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,SEMI_EQUIPPED,False,False,True,10.0,False,GOOD,D,186.0,0,False,BUY_REGULAR
11151844,Anderlecht,1070,2020.0,,126.0,APARTMENT,APARTMENT,399000,NORMAL_SALE,3.0,2.0,2.0,7.0,True,USA_SEMI_EQUIPPED,False,False,True,16.0,False,AS_NEW,B,72.0,0,False,BUY_REGULAR
11150619,Ixelles,1050,1958.0,2.0,134.0,APARTMENT,APARTMENT,495000,NORMAL_SALE,3.0,1.0,2.0,6.0,True,INSTALLED,False,False,True,12.0,False,GOOD,D,202.0,0,False,BUY_REGULAR
11150872,Elsene,1050,1938.0,4.0,170.0,APARTMENT,APARTMENT,720000,NORMAL_SALE,3.0,2.0,2.0,7.0,True,HYPER_EQUIPPED,False,False,True,7.0,False,GOOD,G,597.0,0,,BUY_REGULAR
11150505,Etterbeek,1040,1935.0,4.0,197.0,APARTMENT,APARTMENT,749000,NORMAL_SALE,3.0,2.0,1.0,6.0,True,USA_HYPER_EQUIPPED,False,False,True,19.0,False,AS_NEW,F,335.0,0,False,BUY_REGULAR
11157636,Dalhem,4607,2011.0,2.0,100.0,APARTMENT,APARTMENT,239000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,INSTALLED,False,True,True,6.0,False,AS_NEW,A,69.0,861,False,BUY_REGULAR
11141721,Berchem-Sainte-Agathe,1082,,,42.0,APARTMENT,APARTMENT,148000,NORMAL_SALE,1.0,,,1.0,True,USA_HYPER_EQUIPPED,False,False,True,8.0,False,AS_NEW,,,0,False,BUY_REGULAR
11141715,Berchem-Sainte-Agathe,1082,,,42.0,APARTMENT,APARTMENT,148000,NORMAL_SALE,1.0,,,1.0,True,USA_HYPER_EQUIPPED,False,False,True,8.0,False,AS_NEW,,,0,False,BUY_REGULAR
11141717,Berchem-Sainte-Agathe,1082,,,42.0,APARTMENT,APARTMENT,148000,NORMAL_SALE,1.0,,,1.0,True,USA_HYPER_EQUIPPED,False,False,True,8.0,False,AS_NEW,,,0,False,BUY_REGULAR
11141690,Berchem-Sainte-Agathe,1082,,,42.0,APARTMENT,APARTMENT,148000,NORMAL_SALE,1.0,,,1.0,True,USA_HYPER_EQUIPPED,False,False,True,8.0,False,AS_NEW,,,0,False,BUY_REGULAR
11141704,Berchem-Sainte-Agathe,1082,,,42.0,APARTMENT,PENTHOUSE,148000,NORMAL_SALE,1.0,,,1.0,True,USA_HYPER_EQUIPPED,False,False,True,8.0,False,AS_NEW,,,0,False,BUY_REGULAR
11141725,Berchem-Sainte-Agathe,1082,,,42.0,APARTMENT,APARTMENT,148000,NORMAL_SALE,1.0,,,1.0,True,USA_HYPER_EQUIPPED,False,False,True,8.0,False,AS_NEW,,,0,False,BUY_REGULAR
11141691,Berchem-Sainte-Agathe,1082,,,42.0,APARTMENT,PENTHOUSE,148000,NORMAL_SALE,1.0,,,1.0,True,USA_HYPER_EQUIPPED,False,False,True,8.0,False,AS_NEW,,,0,False,BUY_REGULAR
11141699,Berchem-Sainte-Agathe,1082,,,42.0,APARTMENT,APARTMENT,149000,NORMAL_SALE,1.0,,,1.0,True,USA_HYPER_EQUIPPED,False,False,True,8.0,True,AS_NEW,,,0,False,BUY_REGULAR
11141706,Berchem-Sainte-Agathe,1082,,,42.0,APARTMENT,APARTMENT,149000,NORMAL_SALE,1.0,,,1.0,True,USA_HYPER_EQUIPPED,False,False,True,7.0,True,AS_NEW,,,0,False,BUY_REGULAR
11141709,Berchem-Sainte-Agathe,1082,,,53.0,APARTMENT,APARTMENT,180000,NORMAL_SALE,1.0,,,1.0,True,USA_HYPER_EQUIPPED,False,False,True,8.0,True,AS_NEW,,,0,False,BUY_REGULAR
11141707,Berchem-Sainte-Agathe,1082,,,53.0,APARTMENT,APARTMENT,180000,NORMAL_SALE,1.0,,,1.0,True,USA_HYPER_EQUIPPED,False,False,True,8.0,True,AS_NEW,,,0,False,BUY_REGULAR
11141700,Berchem-Sainte-Agathe,1082,,,61.0,APARTMENT,APARTMENT,208000,NORMAL_SALE,1.0,,,1.0,True,USA_HYPER_EQUIPPED,False,False,True,7.0,False,AS_NEW,,,0,False,BUY_REGULAR
11141722,Berchem-Sainte-Agathe,1082,,,61.0,APARTMENT,APARTMENT,208000,NORMAL_SALE,1.0,,,1.0,True,USA_HYPER_EQUIPPED,False,False,True,7.0,False,AS_NEW,,,0,False,BUY_REGULAR
11141716,Berchem-Sainte-Agathe,1082,,,61.0,APARTMENT,APARTMENT,208000,NORMAL_SALE,1.0,,,1.0,True,USA_HYPER_EQUIPPED,False,False,True,7.0,False,AS_NEW,,,0,False,BUY_REGULAR
11141719,Berchem-Sainte-Agathe,1082,,,61.0,APARTMENT,APARTMENT,208000,NORMAL_SALE,1.0,,,1.0,True,USA_HYPER_EQUIPPED,False,False,True,7.0,False,AS_NEW,,,0,False,BUY_REGULAR
11141689,Berchem-Sainte-Agathe,1082,,,61.0,APARTMENT,APARTMENT,208000,NORMAL_SALE,1.0,,,1.0,True,USA_HYPER_EQUIPPED,False,False,True,7.0,False,AS_NEW,,,0,False,BUY_REGULAR
11141693,Berchem-Sainte-Agathe,1082,,,61.0,APARTMENT,PENTHOUSE,208000,NORMAL_SALE,1.0,,,1.0,True,USA_HYPER_EQUIPPED,False,False,True,7.0,False,AS_NEW,,,0,False,BUY_REGULAR
11141713,Berchem-Sainte-Agathe,1082,,,61.0,APARTMENT,APARTMENT,208000,NORMAL_SALE,1.0,,,1.0,True,USA_HYPER_EQUIPPED,False,False,True,7.0,False,AS_NEW,,,0,False,BUY_REGULAR
11141697,Berchem-Sainte-Agathe,1082,,,61.0,APARTMENT,PENTHOUSE,208000,NORMAL_SALE,1.0,,,1.0,True,USA_HYPER_EQUIPPED,False,False,True,7.0,False,AS_NEW,,,0,False,BUY_REGULAR
11141720,Berchem-Sainte-Agathe,1082,,,109.0,APARTMENT,APARTMENT,351000,NORMAL_SALE,1.0,,,1.0,True,USA_HYPER_EQUIPPED,False,False,True,8.0,False,AS_NEW,,,0,False,BUY_REGULAR
